MOIS,DATE,ANNEE,CATEGORIE,SOUS-CATEGORIE,PRODUITS,UNITE,VILLE,PRIX
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,KORHOGO
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,MAN
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,SANPEDRO
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE BLANC (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,ABIDJAN
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,BOUAKE
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,KORHOGO
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,MAN
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,SANPEDRO
mai,2022-05-23,2022,PRODUITS FRAIS,DIVERS,SUCRE ROUX (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-23,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,ABIDJAN,800
mai,2022-05-23,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,BOUAKE,1000
mai,2022-05-23,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,KORHOGO,1000
mai,2022-05-23,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,MAN,1000
mai,2022-05-23,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,SANPEDRO,1000
mai,2022-05-23,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,YAMOUSSOUKRO,900
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,ABIDJAN,2800
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,BOUAKE,2500
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,KORHOGO,2000
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,MAN,2600
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,SANPEDRO,2600
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,YAMOUSSOUKRO,2500
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,ABIDJAN,3000
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,BOUAKE,2800
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,KORHOGO,2500
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,MAN,2800
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,SANPEDRO,3000
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,YAMOUSSOUKRO,3000
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,ABIDJAN,4300
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,BOUAKE,4000
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,KORHOGO
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,MAN,5000
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,SANPEDRO
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,YAMOUSSOUKRO,4000
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,ABIDJAN,2000
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,BOUAKE
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,KORHOGO
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,MAN
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,SANPEDRO
mai,2022-05-23,2022,PRODUITS FRAIS,BOUCHERIE,VIANDE DE PORC (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,ABIDJAN,1000
mai,2022-05-30,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,BOUAKE
mai,2022-05-30,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,KORHOGO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,MAN
mai,2022-05-30,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,PRODUITS HORS  SAISON,AMANDE DE CAJOU (100 gr),gramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,ABIDJAN,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,BOUAKE,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,KORHOGO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,MAN,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,SANPEDRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,ABIDJAN,900
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,BOUAKE,750
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,KORHOGO,650
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,MAN,800
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,SANPEDRO,900
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,YAMOUSSOUKRO,750
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,ABIDJAN,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,BOUAKE,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,KORHOGO,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,MAN,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,SANPEDRO,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,ABIDJAN,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,BOUAKE,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,KORHOGO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,MAN,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,SANPEDRO,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,ABIDJAN,600
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,BOUAKE,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,KORHOGO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,MAN,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,SANPEDRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,ABIDJAN,1300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,BOUAKE,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,KORHOGO,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,MAN,2000
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,SANPEDRO,1300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,YAMOUSSOUKRO,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,ABIDJAN,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,BOUAKE,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,KORHOGO,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,MAN,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,SANPEDRO,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,YAMOUSSOUKRO,600
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,CITRON (kg),kilogramme,ABIDJAN,1200
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,CITRON (kg),kilogramme,BOUAKE,700
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,CITRON (kg),kilogramme,KORHOGO,1200
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,CITRON (kg),kilogramme,MAN,1000
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,CITRON (kg),kilogramme,SANPEDRO,800
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,CITRON (kg),kilogramme,YAMOUSSOUKRO,875
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,ABIDJAN,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,BOUAKE,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,KORHOGO,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,MAN,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,SANPEDRO,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,COTE DE PORC (kg),kilogramme,ABIDJAN,1200
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,COTE DE PORC (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,COTE DE PORC (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,COTE DE PORC (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,COTE DE PORC (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,COTE DE PORC (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,ABIDJAN,250
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,BOUAKE,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,KORHOGO,250
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,MAN,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,SANPEDRO,250
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,ABIDJAN,1250
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,BOUAKE
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,KORHOGO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,MAN
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,FONIO (400 GR.),gramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO (kg),kilogramme,ABIDJAN,450
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO (kg),kilogramme,BOUAKE,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO (kg),kilogramme,KORHOGO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO (kg),kilogramme,MAN,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO (kg),kilogramme,SANPEDRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO SEC EN POUDRE (400 g.),gramme,ABIDJAN,700
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO SEC EN POUDRE (400 g.),gramme,BOUAKE
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO SEC EN POUDRE (400 g.),gramme,KORHOGO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO SEC EN POUDRE (400 g.),gramme,MAN
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO SEC EN POUDRE (400 g.),gramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO SEC EN POUDRE (400 g.),gramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,ABIDJAN,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,BOUAKE,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,KORHOGO,250
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,MAN,150
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,SANPEDRO,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,YAMOUSSOUKRO,150
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,ABIDJAN,1300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,BOUAKE,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,KORHOGO,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,MAN,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,SANPEDRO,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,YAMOUSSOUKRO,1500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,ABIDJAN,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,ABIDJAN,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,BOUAKE,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,BOUAKE,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,KORHOGO,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,KORHOGO,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,MAN,350
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,MAN,600
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,SANPEDRO,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,SANPEDRO,300
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,YAMOUSSOUKRO,600
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,YAMOUSSOUKRO,350
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,KPLO (unité moyen),kilogramme,ABIDJAN,500
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,KPLO (unité moyen),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,KPLO (unité moyen),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,KPLO (unité moyen),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,KPLO (unité moyen),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,BOUCHERIE,KPLO (unité moyen),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,LAIT LIQUIDE (L),litre,ABIDJAN
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,LAIT LIQUIDE (L),litre,BOUAKE
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,LAIT LIQUIDE (L),litre,KORHOGO
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,LAIT LIQUIDE (L),litre,MAN
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,LAIT LIQUIDE (L),litre,SANPEDRO
mai,2022-05-30,2022,PRODUITS FRAIS,DIVERS,LAIT LIQUIDE (L),litre,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MAÏS (kg),kilogramme,ABIDJAN,450
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MAÏS (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MAÏS (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MAÏS (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MAÏS (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MAÏS (kg),kilogramme,YAMOUSSOUKRO,350
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS DECORTIQUE (kg),kilogramme,ABIDJAN,400
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS DECORTIQUE (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS DECORTIQUE (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS DECORTIQUE (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS DECORTIQUE (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS DECORTIQUE (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS POUDRE (KABATO 1 kg),kilogramme,ABIDJAN,600
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS POUDRE (KABATO 1 kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS POUDRE (KABATO 1 kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS POUDRE (KABATO 1 kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS POUDRE (KABATO 1 kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS MANUFACTURES,DIVERS,MAÏS POUDRE (KABATO 1 kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,MANGUES,sans unité,ABIDJAN,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,MANGUES,sans unité,BOUAKE
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,MANGUES,sans unité,KORHOGO,150
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,MANGUES,sans unité,MAN,200
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,MANGUES,sans unité,SANPEDRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,FRUITS,MANGUES,sans unité,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,ABIDJAN,550
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,BOUAKE
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,KORHOGO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,MAN
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,SANPEDRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,YAMOUSSOUKRO
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,ABIDJAN,800
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,BOUAKE,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,KORHOGO,600
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,MAN,700
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,SANPEDRO,800
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,ABIDJAN,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,BOUAKE,400
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,KORHOGO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,MAN,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,SANPEDRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,YAMOUSSOUKRO,500
mai,2022-05-30,2022,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,ABIDJAN,500
